627.0,5.052
628.0,5.03
629.0,5.017
630.0,5.021
631.0,4.993
632.0,4.9990000000000006
633.0,4.998
634.0,4.9830000000000005
635.0,4.976999999999999
636.0,4.969
637.0,4.963
638.0,4.945
639.0,4.904
640.0,4.934
641.0,4.914
642.0,4.9
643.0,4.907
644.0,4.909
645.0,4.889
646.0,4.905
647.0,4.8759999999999994
648.0,4.9
649.0,4.867
650.0,4.865
651.0,4.866
652.0,4.814
653.0,4.851
654.0,4.828
655.0,4.83
656.0,4.798
657.0,4.7860000000000005
658.0,4.803
659.0,4.782
660.0,4.794
661.0,4.758
662.0,4.753
663.0,4.7620000000000005
664.0,4.752
665.0,4.758
666.0,4.734999999999999
667.0,4.722
668.0,4.7299999999999995
669.0,4.708
670.0,4.696
671.0,4.682
672.0,4.711
673.0,4.705
674.0,4.6899999999999995
675.0,4.681
676.0,4.691
677.0,4.680000000000001
678.0,4.655
679.0,4.646
680.0,4.653
681.0,4.642
682.0,4.627
683.0,4.602
684.0,4.599
685.0,4.608
686.0,4.596
687.0,4.604
688.0,4.583
689.0,4.598
690.0,4.569
691.0,4.549
692.0,4.565
693.0,4.596
694.0,4.567
695.0,4.538
696.0,4.553
697.0,4.543
698.0,4.54
699.0,4.532
700.0,4.5200000000000005
701.0,4.508
702.0,4.542
703.0,4.513
704.0,4.501
705.0,4.5
706.0,4.471
707.0,4.463
708.0,4.482
709.0,4.4990000000000006
710.0,4.454000000000001
711.0,4.46
712.0,4.462
713.0,4.45
714.0,4.428
715.0,4.451
716.0,4.426
717.0,4.444
718.0,4.405
719.0,4.413
720.0,4.4030000000000005
721.0,4.395
722.0,4.387
723.0,4.3709999999999996
724.0,4.373
725.0,4.372
726.0,4.359
727.0,4.349
728.0,4.354
729.0,4.345
730.0,4.346
731.0,4.35
732.0,4.332
733.0,4.336
734.0,4.364
735.0,4.319
736.0,4.31
737.0,4.321
738.0,4.306
739.0,4.298
740.0,4.2940000000000005
741.0,4.293
742.0,4.267
743.0,4.287
744.0,4.284
745.0,4.272
746.0,4.272
747.0,4.256
748.0,4.241
749.0,4.234
750.0,4.2459999999999996
751.0,4.261
752.0,4.2299999999999995
753.0,4.226
754.0,4.205
755.0,4.228
756.0,4.207
757.0,4.194
758.0,4.189
759.0,4.187
760.0,4.196
761.0,4.1899999999999995
762.0,4.1770000000000005
763.0,4.178
764.0,4.152
765.0,4.139
766.0,4.158
767.0,4.138
768.0,4.158
769.0,4.145
770.0,4.141
771.0,4.124
772.0,4.12
773.0,4.104
774.0,4.121
775.0,4.128
776.0,4.09
777.0,4.077
778.0,4.111000000000001
779.0,4.107
780.0,4.0889999999999995
781.0,4.0649999999999995
782.0,4.083
783.0,4.074
784.0,4.081
785.0,4.058
786.0,4.048
787.0,4.069999999999999
788.0,4.061
789.0,4.013
790.0,4.054
791.0,4.038
792.0,4.028
793.0,4.0360000000000005
794.0,4.0089999999999995
795.0,4.031000000000001
796.0,4.021
797.0,4.006
798.0,4.006
799.0,4.0089999999999995
800.0,3.984
