scan,band_subset,effective_mu_s_500,power_b,calibration_k,hb_cov,hb_present,bili_mono,bili_range,bili_log2_slope,bili_positive_a1,bili_positive_count,mean_rmse,composite,A1_hb_uM,A1_bili_uM,A2_hb_uM,A2_bili_uM,A3_hb_uM,A3_bili_uM,A4_hb_uM,A4_bili_uM,A5_hb_uM,A5_bili_uM,A6_hb_uM,A6_bili_uM
scattering,2band_blue,125.3069969444216,1.9642857142857142,1.0,0.0815992137067269,True,0,0.0,0.0,False,0,0.015086099463034394,0.918400786293273,1095.6097487181057,0.0,960.1929536683681,0.0,907.6770518480649,0.0,881.6101905908137,0.0,888.7570344075499,0.0,881.7534425977801,0.0
scattering,2band_blue,125.3069969444216,2.1714285714285713,1.0,0.0800569494569865,True,0,0.0,0.0,False,0,0.012149261741059826,0.9199430505430135,1105.5775703343613,0.0,971.1559948303009,0.0,918.5890621435733,0.0,893.2025788326761,0.0,900.2540896983978,0.0,893.409607968023,0.0
scattering,2band_blue,125.3069969444216,2.3785714285714286,1.0,0.07682403543599192,True,0,0.0,0.0,False,0,0.009342150555290142,0.9231759645640081,1111.0526031426243,0.0,979.4063333158024,0.0,929.0356493407194,0.0,904.6696986546458,0.0,912.0697744787641,0.0,905.4738035849732,0.0
scattering,2band_blue,125.3069969444216,2.585714285714286,1.0,0.07209802261320573,True,0,0.0,0.0,True,1,0.006781503054861985,1.094568644053461,1110.2852860344587,5.296107458865575,984.4396106910972,0.0,936.1232109819807,0.0,914.3696044679637,0.0,923.363992984589,0.0,916.2194832990049,0.0
scattering,2band_blue,125.3069969444216,2.7928571428571427,1.0,0.06579286628295256,True,1,20.97256519646795,-4.390431426035177,True,2,0.004579710291928255,2.4675404670503807,1101.950931076954,63.76155535811888,984.620259229254,3.0402363640694343,938.3555195830372,0.0,922.1764755598809,0.0,931.7295567967901,0.0,925.6235263663024,0.0
scattering,2band_blue,125.3069969444216,3.0,1.0,0.05599246427346264,True,2,5.3899227644621375,-1.215132299928055,True,3,0.0028258046979603908,3.167867512244696,1079.8364707150454,123.63992550563495,977.6152757798849,55.206022705565495,936.3904707107495,22.939090393064852,925.4362438227504,0.0,938.0163112089944,0.0,932.4823394833601,0.0
scattering,2band_blue,173.41764404656516,0.1,1.0,0.08110329922707935,True,0,0.0,0.0,False,0,0.04133915338193612,0.9188967007729206,1362.2576803071345,0.0,1193.1141291099125,0.0,1128.481448293795,0.0,1097.484627952029,0.0,1106.7308381328455,0.0,1097.7975343311455,0.0
scattering,2band_blue,173.41764404656516,0.30714285714285716,1.0,0.08139648968920891,True,0,0.0,0.0,False,0,0.03852784138594396,0.9186035103107911,1377.833722222385,0.0,1206.2394012986283,0.0,1140.5889962994258,0.0,1109.2519896549686,0.0,1118.6022540656363,0.0,1109.5060746205768,0.0
scattering,2band_blue,173.41764404656516,0.5142857142857142,1.0,0.08162819974400554,True,0,0.0,0.0,False,0,0.03569077482448074,0.9183718002559944,1393.6603960750974,0.0,1220.1300580190543,0.0,1153.5460837450364,0.0,1121.480683056396,0.0,1130.3408392105862,0.0,1121.7347431659202,0.0
scattering,2band_blue,173.41764404656516,0.7214285714285714,1.0,0.08179521444865458,True,0,0.0,0.0,False,0,0.03282637111343998,0.9182047855513454,1409.860982947389,0.0,1234.2533502868905,0.0,1166.845575877978,0.0,1133.8578442478151,0.0,1143.1136573914912,0.0,1134.274348648719,0.0
scattering,2band_blue,173.41764404656516,0.9285714285714285,1.0,0.08191564244892134,True,0,0.0,0.0,False,0,0.029933057442823985,0.9180843575510786,1426.6219448231047,0.0,1248.7220993592675,0.0,1180.410648415638,0.0,1146.9731714513262,0.0,1156.5751588772216,0.0,1147.2398071085777,0.0
scattering,2band_blue,173.41764404656516,1.1357142857142857,1.0,0.0820894228788855,True,0,0.0,0.0,False,0,0.027009471490032244,0.9179105771211145,1444.1540844910123,0.0,1263.904289367608,0.0,1194.5347350990396,0.0,1160.6612026891758,0.0,1170.0627731825882,0.0,1160.9324786251652,0.0
scattering,2band_blue,173.41764404656516,1.342857142857143,1.0,0.0823504784621042,True,0,0.0,0.0,False,0,0.02405630483977518,0.9176495215378958,1462.555632231915,0.0,1279.6240710819832,0.0,1209.2887472792852,0.0,1174.9308459946817,0.0,1184.0223049149686,0.0,1174.7677153369386,0.0
scattering,2band_blue,173.41764404656516,1.55,1.0,0.08250295336132206,True,0,0.0,0.0,False,0,0.02107607494744472,0.9174970466386779,1481.4664993239487,0.0,1295.7068644875478,0.0,1224.5558592383754,0.0,1189.5860037122964,0.0,1198.9148888978464,0.0,1189.478401853401,0.0
scattering,2band_blue,173.41764404656516,1.7571428571428571,1.0,0.08240139243851591,True,0,0.0,0.0,False,0,0.01807808758805357,0.9175986075614841,1499.9462744386417,0.0,1312.3577272188872,0.0,1240.4364765050277,0.0,1204.8371375846002,0.0,1214.088404299092,0.0,1204.49142661671,0.0
scattering,2band_blue,173.41764404656516,1.9642857142857142,1.0,0.08159921373091432,True,0,0.0,0.0,False,0,0.015086099463034375,0.9184007862690857,1516.2605923866686,0.0,1328.8515718650294,0.0,1256.1725978992174,0.0,1220.0975679555488,0.0,1229.9883868825784,0.0,1220.2958204566771,0.0
scattering,2band_blue,173.41764404656516,2.1714285714285713,1.0,0.0800569494804386,True,0,0.0,0.0,False,0,0.01214926174105986,0.9199430505195614,1530.0554816037018,0.0,1344.023787433575,0.0,1271.2741896969862,0.0,1236.1407635216237,0.0,1245.8996471523963,0.0,1236.4272798836491,0.0
scattering,2band_blue,173.41764404656516,2.3785714285714286,1.0,0.0768240354582638,True,0,0.0,0.0,False,0,0.009342150555290175,0.9231759645417362,1537.6326106853908,0.0,1355.4417792267795,0.0,1285.73166281686,0.0,1252.0105948320625,0.0,1262.251872226602,0.0,1253.12342959775,0.0
scattering,2band_blue,173.41764404656516,2.585714285714286,1.0,0.07209802263395167,True,0,0.0,0.0,True,1,0.00678150305486198,1.094568644032715,1536.5706881401256,7.32950673569533,1362.4075443120566,0.0,1295.5404386381138,0.0,1265.434704056907,0.0,1277.8824181050256,0.0,1267.9948294806538,0.0
scattering,2band_blue,173.41764404656516,2.7928571428571427,1.0,0.06579286630182017,True,1,20.97256519646488,-4.390431426034966,True,2,0.00457971029192825,2.467540467031513,1525.0364224037971,88.24230873439579,1362.6575514517342,4.2075114754808265,1298.6298247683378,0.0,1276.2389625991175,0.0,1289.4598750931345,0.0,1281.0094817587424,0.0
scattering,2band_blue,173.41764404656516,3.0,1.0,0.05599246428956049,True,2,5.38992276446216,-1.215132299928058,True,3,0.002825804697960388,3.1678675122285975,1494.4312869457642,171.11051349183697,1352.96305907703,76.40194584685987,1295.9103106615582,31.746375777410876,1280.750293538884,0.0,1298.1603799767313,0.0,1290.5016828386501,0.0
scattering,2band_blue,239.99999999999994,0.1,1.0,0.08110329924640416,True,0,0.0,0.0,False,0,0.041339153381936146,0.9188967007535959,1885.2859238816757,0.0,1651.2010214456059,0.0,1561.7531254073979,0.0,1518.8553169235836,0.0,1531.6515376057198,0.0,1519.288361273833,0.0
scattering,2band_blue,239.99999999999994,0.30714285714285716,1.0,0.08139648970839461,True,0,0.0,0.0,False,0,0.038527841385943985,0.9186035102916054,1906.842265972544,0.0,1669.3656398303767,0.0,1578.5092723227092,0.0,1535.1406656505399,0.0,1548.0808913749631,0.0,1535.4923045629537,0.0
scattering,2band_blue,239.99999999999994,0.5142857142857142,1.0,0.08162819976303327,True,0,0.0,0.0,False,0,0.03569077482448076,0.9183718002369667,1928.745468184373,0.0,1688.5895061862534,0.0,1596.4411327400462,0.0,1552.0644707943493,0.0,1564.326415008253,0.0,1552.4160753073788,0.0
scattering,2band_blue,239.99999999999994,0.7214285714285714,1.0,0.08179521446750651,True,0,0.0,0.0,False,0,0.03282637111344,0.9182047855324935,1951.1661444121394,0.0,1708.1353266990188,0.0,1614.8468614619117,0.0,1569.1937467816476,0.0,1582.0032574095615,0.0,1569.770164808582,0.0
scattering,2band_blue,239.99999999999994,0.9285714285714285,1.0,0.0819156424675831,True,0,0.0,0.0,False,0,0.029933057442823995,0.9180843575324169,1974.362347268474,0.0,1728.1592394701897,0.0,1633.6201381197598,0.0,1587.3446018814745,0.0,1600.6331977154491,0.0,1587.7136102259958,0.0
scattering,2band_blue,239.99999999999994,1.1357142857142857,1.0,0.08208942289736519,True,0,0.0,0.0,False,0,0.027009471490032234,0.9179105771026348,1998.625815633712,0.0,1749.1705132770428,0.0,1653.1670580577688,0.0,1606.2880462763355,0.0,1619.2992766550228,0.0,1606.663476498534,0.0
scattering,2band_blue,239.99999999999994,1.342857142857143,1.0,0.08235047848041742,True,0,0.0,0.0,False,0,0.024056304839775163,0.9176495215195826,2024.0924945411402,0.0,1770.9257829452029,0.0,1673.5857584888972,0.0,1626.036408169672,0.0,1638.6184620481285,0.0,1625.8106447643765,0.0
scattering,2band_blue,239.99999999999994,1.55,1.0,0.08250295337944039,True,0,0.0,0.0,False,0,0.021076074947444696,0.9174970466205596,2050.2640420041507,0.0,1793.1834398206415,0.0,1694.7145593691455,0.0,1646.3182997359252,0.0,1659.2289378479895,0.0,1646.1693849800083,0.0
scattering,2band_blue,239.99999999999994,1.7571428571428571,1.0,0.08240139245638456,True,0,0.0,0.0,False,0,0.018078087588053595,0.9175986075436154,2075.838983077248,0.0,1816.2272718222366,0.0,1716.692416149238,0.0,1667.4249878672094,0.0,1680.2282064998062,0.0,1666.946543861412,0.0
scattering,2band_blue,239.99999999999994,1.9642857142857142,1.0,0.08159921374839144,True,0,0.0,0.0,False,0,0.015086099463034394,0.9184007862516086,2098.417056542916,0.0,1839.0537998657805,0.0,1738.4702989902228,0.0,1688.544541815505,0.0,1702.2328637595497,0.0,1688.8189118228493,0.0
scattering,2band_blue,239.99999999999994,2.1714285714285713,1.0,0.08005694949738451,True,0,0.0,0.0,False,0,0.012149261741059856,0.9199430505026155,2117.508386207151,0.0,1860.05126962424,0.0,1759.3700295302785,0.0,1710.7473975688906,0.0,1724.2531286855965,0.0,1711.1439196601932,0.0
scattering,2band_blue,239.99999999999994,2.3785714285714286,1.0,0.07682403547435676,True,0,0.0,0.0,False,0,0.00934215055529018,0.9231759645256432,2127.994695080757,0.0,1875.8531105812833,0.0,1779.378337034664,0.0,1732.710327208753,0.0,1746.8836634237775,0.0,1734.250426229434,0.0
scattering,2band_blue,239.99999999999994,2.585714285714286,1.0,0.0720980226489423,True,0,0.0,0.0,True,1,0.006781503054862015,1.0945686440177245,2126.525055631642,10.143613853353624,1885.4933270059603,0.0,1792.953116060429,0.0,1751.2885187859463,0.0,1768.515435850662,0.0,1754.831584458862,0.0
scattering,2band_blue,239.99999999999994,2.7928571428571427,1.0,0.06579286631545335,True,1,20.97256519646759,-4.390431426035152,True,2,0.004579710291928266,2.46754046701788,2110.5622982551454,122.12225700960495,1885.8393224428871,5.822952789302762,1797.228647972595,0.0,1766.2409883826056,0.0,1784.5379674242085,0.0,1772.8431112784897,0.0
scattering,2band_blue,239.99999999999994,3.0,1.0,0.0559924643011925,True,2,5.389922764462215,-1.2151322999280652,True,3,0.0028258046979603934,3.1678675122169637,2068.206559020472,236.80706460880023,1872.4227051043172,105.7358788608763,1793.464997571187,43.93514990050658,1772.4844097570376,0.0,1796.578963503607,0.0,1785.9797691526219,0.0
calibration,2band_blue,5.999999999999998,1.0,0.01,0.08197017664909713,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298233509029,4956.751929504561,0.0,4338.220769521324,0.0,4100.548035497671,0.0,3984.6239250558683,0.0,4018.0655640061955,0.0,3985.471502710512,0.0
calibration,2band_blue,5.999999999999998,1.0,0.01268961003167922,0.08197017664388585,True,0,0.0,0.0,False,0,0.028928428427239253,0.9180298233561142,3906.1499266960786,0.0,3418.718746037971,0.0,3231.4216317607697,0.0,3140.068067583147,0.0,3166.421626807458,0.0,3140.735998002228,0.0
calibration,2band_blue,5.999999999999998,1.0,0.01610262027560939,0.081970176637273,True,0,0.0,0.0,False,0,0.028928428427239247,0.918029823362727,3078.2269249760207,0.0,2694.1085955385906,0.0,2546.5098010842144,0.0,2474.5189645261466,0.0,2495.28678887892,0.0,2475.0453246092493,0.0
calibration,2band_blue,5.999999999999998,1.0,0.020433597178569417,0.08197017662888152,True,0,0.0,0.0,False,0,0.02892842842723926,0.9180298233711185,2425.785282046746,0.0,2123.082260851855,0.0,2006.7675797183133,0.0,1950.0354686618307,0.0,1966.4014754192708,0.0,1950.450264768085,0.0
calibration,2band_blue,5.999999999999998,1.0,0.02592943797404667,0.08197017661823311,True,0,0.0,0.0,False,0,0.02892842842723925,0.9180298233817669,1911.6310713968737,0.0,1673.087081125145,0.0,1581.4257291662072,0.0,1536.718200002701,0.0,1549.6153707720016,0.0,1537.0450785318433,0.0
calibration,2band_blue,5.999999999999998,1.0,0.03290344562312668,0.08197017660472063,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298233952794,1506.45375754223,0.0,1318.4700530184416,0.0,1246.2366654437976,0.0,1211.0050633284486,0.0,1221.1686307959303,0.0,1211.2626587378631,0.0
calibration,2band_blue,5.999999999999998,1.0,0.041753189365604,0.0819701765875738,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298234124262,1187.155281983776,0.0,1039.0154226386167,0.0,982.0921701554312,0.0,954.3280371147825,0.0,962.3373986649871,0.0,954.5310342193205,0.0
calibration,2band_blue,5.999999999999998,1.0,0.05298316906283707,0.08197017656581515,True,0,0.0,0.0,False,0,0.028928428427239253,0.9180298234341848,935.5333056099274,0.0,818.7922403011175,0.0,773.9340828470444,0.0,752.0546610434299,0.0,758.3664086307941,0.0,752.2146321568299,0.0
calibration,2band_blue,5.999999999999998,1.0,0.06723357536499334,0.08197017653820429,True,0,0.0,0.0,False,0,0.028928428427239253,0.9180298234617957,737.2435427679791,0.0,645.2461803452022,0.0,609.8958761655731,0.0,592.6538791703991,0.0,597.6278283868108,0.0,592.7799438114719,0.0
calibration,2band_blue,5.999999999999998,1.0,0.08531678524172806,0.08197017650316729,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298234968327,580.982032487581,0.0,508.4838531163409,0.0,480.626177355322,0.0,467.03868573648583,0.0,470.95838792118224,0.0,467.13803050812055,0.0
calibration,2band_blue,5.999999999999998,1.0,0.10826367338740546,0.08197017645870651,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298235412935,457.8407303590709,0.0,400.7088096851884,0.0,378.7556718886186,0.0,368.04809964257214,0.0,371.1370063740721,0.0,368.1263879204519,0.0
calibration,2band_blue,5.999999999999998,1.0,0.1373823795883263,0.08197017640228768,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298235977123,360.7996851093813,0.0,315.77708746354784,0.0,298.47699885423333,0.0,290.0389363611264,0.0,292.4731378249922,0.0,290.10063114739984,0.0
calibration,2band_blue,5.999999999999998,1.0,0.17433288221999882,0.0819701763306943,True,0,0.0,0.0,False,0,0.02892842842723925,0.9180298236693057,284.32685024098924,0.0,248.84695957970345,0.0,235.21368908035362,0.0,228.56410530903088,0.0,230.48236872121524,0.0,228.61272365594573,0.0
calibration,2band_blue,5.999999999999998,1.0,0.2212216291070449,0.08197017623984505,True,0,0.0,0.0,False,0,0.028928428427239247,0.918029823760155,224.06271708206637,0.0,196.10292117603666,0.0,185.35927305342707,0.0,180.119093288468,0.0,181.63077363750588,0.0,180.15740679597016,0.0
calibration,2band_blue,5.999999999999998,1.0,0.2807216203941177,0.08197017612456099,True,0,0.0,0.0,False,0,0.028928428427239233,0.918029823875439,176.5717910343192,0.0,154.5381778372005,0.0,146.07168588371385,0.0,141.9421817051952,0.0,143.13345578317242,0.0,141.9723745223161,0.0
calibration,2band_blue,5.999999999999998,1.0,0.3562247890262442,0.08197017597826996,True,0,0.0,0.0,False,0,0.028928428427239222,0.9180298240217301,139.14674335421904,0.0,121.78323640474426,0.0,115.11124890288224,0.0,111.8570084902853,0.0,112.79578759776238,0.0,111.88080182754746,0.0
calibration,2band_blue,5.999999999999998,1.0,0.4520353656360243,0.08197017579263237,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298242073677,109.65407369244873,0.0,95.97082660595254,0.0,90.71299166444872,0.0,88.14849960797667,0.0,88.88830099283678,0.0,88.16724985893218,0.0
calibration,2band_blue,5.999999999999998,1.0,0.5736152510448679,0.08197017555706543,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298244429346,86.41248503200705,0.0,75.62945304573137,0.0,71.48603577098629,0.0,69.4650973417754,0.0,70.04809507221252,0.0,69.47987340731935,0.0
calibration,2band_blue,5.999999999999998,1.0,0.727895384398315,0.08197017525814027,True,0,0.0,0.0,False,0,0.02892842842723925,0.9180298247418597,68.09703751043645,0.0,59.59950924963397,0.0,56.334304673290674,0.0,54.7417116588752,0.0,55.20114085250816,0.0,54.75335588238329,0.0
calibration,2band_blue,5.999999999999998,1.0,0.9236708571873861,0.08197017487881586,True,0,0.0,0.0,False,0,0.028928428427239247,0.9180298251211841,53.66361719582737,0.0,46.967171647391545,0.0,44.39403932244869,0.0,43.13900231938901,0.0,43.50105378707479,0.0,43.1481785064263,0.0
calibration,2band_blue,5.999999999999998,1.0,1.1721022975334805,0.08197017439746802,True,0,0.0,0.0,False,0,0.028928428427239253,0.918029825602532,42.289413986606185,0.0,37.012304972445506,0.0,34.984557611794465,0.0,33.9955303683043,0.0,34.28084368114995,0.0,34.002761628377996,0.0
calibration,2band_blue,5.999999999999998,1.0,1.4873521072935119,0.08197017378665634,True,0,0.0,0.0,False,0,0.028928428427239253,0.9180298262133436,33.32601544179211,0.0,29.167409305759136,0.0,27.569450538240805,0.0,26.79005129663993,0.0,27.014891391909504,0.0,26.79574986425205,0.0
calibration,2band_blue,5.999999999999998,1.0,1.8873918221350976,0.08197017301156023,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298269884397,26.26244254834841,0.0,22.985268446345952,0.0,21.726002981505758,0.0,21.11180030730605,0.0,21.288984708330407,0.0,21.11629104232304,0.0
calibration,2band_blue,5.999999999999998,1.0,2.395026619987486,0.08197017202799348,True,0,0.0,0.0,False,0,0.02892842842723925,0.9180298279720065,20.696020195092704,0.0,18.113455329962015,0.0,17.121095862888975,0.0,16.6370757293574,0.0,16.776705237736312,0.0,16.640614636389035,0.0
calibration,2band_blue,5.999999999999998,1.0,3.039195382313198,0.08197017077988553,True,0,0.0,0.0,False,0,0.02892842842723926,0.9180298292201144,16.309421757978154,0.0,14.274241119106364,0.0,13.492215931101653,0.0,13.110785664668533,0.0,13.220820179543567,0.0,13.113574487195628,0.0
calibration,2band_blue,5.999999999999998,1.0,3.856620421163472,0.08197016919608546,True,0,0.0,0.0,False,0,0.028928428427239253,0.9180298308039145,12.852579170882468,0.0,11.24876263610242,0.0,10.632490594603578,0.0,10.331905891463853,0.0,10.41861818175515,0.0,10.33410361268628,0.0
calibration,2band_blue,5.999999999999998,1.0,4.893900918477494,0.08197016718630493,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298328136951,10.12842722415929,0.0,8.864545567610216,0.0,8.378894676873356,0.0,8.142020019268179,0.0,8.210353317198392,0.0,8.143751925305432,0.0
calibration,2band_blue,5.999999999999998,1.0,6.2101694189156165,0.08197016463597202,True,0,0.0,0.0,False,0,0.02892842842723924,0.9180298353640279,7.981669412120615,0.0,6.985672172336386,0.0,6.602956793751506,0.0,6.416288600628292,0.0,6.470138401969406,0.0,6.417653422740973,0.0
calibration,2band_blue,5.999999999999998,1.0,7.880462815669913,0.0819701613996992,True,0,0.0,0.0,False,0,0.02892842842723925,0.9180298386003007,6.289924900918642,0.0,5.505032979655694,0.0,5.203435548663376,0.0,5.056332373185797,0.0,5.098768508895784,0.0,5.057407916176697,0.0
calibration,2band_blue,5.999999999999998,1.0,10.0,0.08197015729299555,True,0,0.0,0.0,False,0,0.02892842842723926,0.9180298427070045,4.956751929504562,0.0,4.338220769521325,0.0,4.10054803549767,0.0,3.984623925055868,0.0,4.018065564006195,0.0,3.985471502710512,0.0
scattering,4band_vis,0.5,0.1,1.0,0.08086964647636576,True,0,0.0,0.0,False,0,0.08755287817835744,0.9191303535236343,3.957052209970867,0.0,3.4667147887807856,0.0,3.280233603599783,0.0,3.1901760038053366,0.0,3.2156657270223,0.0,3.1908620805397825,0.0
scattering,4band_vis,0.5,0.30714285714285716,1.0,0.08121864661649357,True,0,0.0,0.0,False,0,0.08446194568736402,0.9187813533835064,3.9993850512094657,0.0,3.503114621799359,0.0,3.3132604277412385,0.0,3.2219623494022454,0.0,3.2469853930860912,0.0,3.2219670216220635,0.0
scattering,4band_vis,0.5,0.5142857142857142,1.0,0.08149033148455084,True,0,0.0,0.0,False,0,0.08126756291881913,0.9185096685154491,4.043098195776654,0.0,3.5409606676257663,0.0,3.3477525267314494,0.0,3.2549776545711997,0.0,3.280138207897131,0.0,3.2551719890953756,0.0
scattering,4band_vis,0.5,0.7214285714285714,1.0,0.0817349493029877,True,0,0.0,0.0,False,0,0.07796501868371135,0.9182650506970123,4.088207170019045,0.0,3.5797819111697535,0.0,3.3839624405697486,0.0,3.2888272252399045,0.0,3.315008773951396,0.0,3.289445065095876,0.0
scattering,4band_vis,0.5,0.9285714285714285,1.0,0.08194752804996382,True,0,0.0,0.0,False,0,0.07454969342095064,0.9180524719500361,4.1349688313295365,0.0,3.6199775390200952,0.0,3.421454361472066,0.0,3.324944678086382,0.0,3.350772823230761,0.0,3.325254356289283,0.0
scattering,4band_vis,0.5,1.1357142857142857,1.0,0.0821246147190148,True,0,0.0,0.0,False,0,0.07101718519257634,0.9178753852809852,4.1834686771920815,0.0,3.661761905224593,0.0,3.4599989706597363,0.0,3.362645519348451,0.0,3.3884556204932306,0.0,3.3629029821950494,0.0
scattering,4band_vis,0.5,1.342857142857143,1.0,0.08227335231277144,True,0,0.0,0.0,False,0,0.06736363614942421,0.9177266476872286,4.234270586071923,0.0,3.704914902001307,0.0,3.5019056540569866,0.0,3.402184731578101,0.0,3.428490086580641,0.0,3.401618843489251,0.0
scattering,4band_vis,0.5,1.55,1.0,0.08243616446666283,True,0,0.0,0.0,False,0,0.06358705535193226,0.9175638355333372,4.286653579722696,0.0,3.7498429289849238,0.0,3.544491831561707,0.0,3.4428041629905315,0.0,3.4692402598012473,0.0,3.442285916587111,0.0
scattering,4band_vis,0.5,1.7571428571428571,1.0,0.08259653861288743,True,0,0.0,0.0,False,0,0.05968807444748206,0.9174034613871126,4.341063735318702,0.0,3.7965396335280905,0.0,3.5887682777191854,0.0,3.485421498355444,0.0,3.5116099175307247,0.0,3.484181699282601,0.0
scattering,4band_vis,0.5,1.9642857142857142,1.0,0.08224978871998284,True,0,0.0,0.0,False,0,0.05567538401453317,0.9177502112800171,4.392489368514794,0.0,3.8441698117989582,0.0,3.634271049643422,0.0,3.529542145397789,0.0,3.556028631346612,0.0,3.5290453868600693,0.0
scattering,4band_vis,0.5,2.1714285714285713,1.0,0.08099924165014345,True,0,0.0,0.0,False,0,0.05157219771446724,0.9190007583498565,4.434744146131912,0.0,3.89040797219937,0.0,3.679399856011143,0.0,3.574558041596099,0.0,3.602245170035677,0.0,3.5741689160154633,0.0
scattering,4band_vis,0.5,2.3785714285714286,1.0,0.0785851031704877,True,0,0.0,0.0,False,0,0.04742413736507942,0.9214148968295123,4.465354204235426,0.0,3.926930812622852,0.0,3.722054110116694,0.0,3.620942314431468,0.0,3.6487032051967456,0.0,3.621324155363831,0.0
scattering,4band_vis,0.5,2.585714285714286,1.0,0.07421157505313586,True,0,0.0,0.0,False,0,0.043311254563054756,0.9257884249468642,4.468611133148299,0.0,3.9531356573313268,0.0,3.754739526338714,0.0,3.6612895754412476,0.0,3.6946320058851105,0.0,3.666914780472254,0.0
scattering,4band_vis,0.5,2.7928571428571427,1.0,0.06801011765028186,True,0,0.0,0.0,True,1,0.03933036949996476,1.0986565490163849,4.440187924884168,0.1785131725923526,3.958836998743914,0.0,3.7717683789712946,0.0,3.6939108574447985,0.0,3.730609498242688,0.0,3.7068395409490273,0.0
scattering,4band_vis,0.5,3.0,1.0,0.05884610076856743,True,1,2.6645667284582686,-1.4139009628072345,True,2,0.03557921377662438,1.7409439054105929,4.362482555797004,0.4224545915457113,3.9365074606013932,0.15854532259739865,3.768286697038891,0.03326773651451132,3.710407899217269,0.0,3.759089161760682,0.0,3.735925028920295,0.0
scattering,4band_vis,0.6919711120500416,0.1,1.0,0.08086965310728154,True,0,0.0,0.0,False,0,0.08755287817835744,0.9191303468927184,5.476331636347232,0.0,4.79773297510593,0.0,4.539653788933715,0.0,4.415019273977074,0.0,4.450295578217653,0.0,4.415968764538846,0.0
scattering,4band_vis,0.6919711120500416,0.30714285714285716,1.0,0.08121865320913686,True,0,0.0,0.0,False,0,0.08446194568736404,0.9187813467908631,5.534917842803453,0.0,4.848108240970526,0.0,4.585361005391001,0.0,4.459009739798471,0.0,4.493640186528048,0.0,4.459016205880759,0.0
scattering,4band_vis,0.6919711120500416,0.5142857142857142,1.0,0.0814903380304816,True,0,0.0,0.0,False,0,0.08126756291881913,0.9185096619695184,5.595414309318176,0.0,4.900484981804918,0.0,4.633096077581395,0.0,4.504701014663339,0.0,4.5395217667928165,0.0,4.504969962416946,0.0
scattering,4band_vis,0.6919711120500416,0.7214285714285714,1.0,0.0817349557986238,True,0,0.0,0.0,False,0,0.07796501868371133,0.9182650442013762,5.657842523458065,0.0,4.954211339937516,0.0,4.683208506273244,0.0,4.551546864779419,0.0,4.587780615533585,0.0,4.552401919443831,0.0
scattering,4band_vis,0.6919711120500416,0.9285714285714285,1.0,0.08194753449110559,True,0,0.0,0.0,False,0,0.07454969342095065,0.9180524655088944,5.722557961014722,0.0,5.009839766543816,0.0,4.735095158672581,0.0,4.601531332800604,0.0,4.637275993436094,0.0,4.601959909541481,0.0
scattering,4band_vis,0.6919711120500416,1.1357142857142857,1.0,0.08212462110118667,True,0,0.0,0.0,False,0,0.07101718519257637,0.9178753788988133,5.789678945566241,0.0,5.067666915241479,0.0,4.788438670838833,0.0,4.653707118907274,0.0,4.689426807689828,0.0,4.654063432611817,0.0
scattering,4band_vis,0.6919711120500416,1.342857142857143,1.0,0.08227335863152664,True,0,0.0,0.0,False,0,0.06736363614942421,0.9177266413684734,5.85998585232994,0.0,5.12738816957723,0.0,4.846435099464283,0.0,4.708427104219542,0.0,4.744832195727499,0.0,4.707643947799267,0.0
scattering,4band_vis,0.6919711120500416,1.55,1.0,0.08243617072231951,True,0,0.0,0.0,False,0,0.06358705535193226,0.9175638292776804,5.932480889068011,0.0,5.189565963165367,0.0,4.905371908676086,0.0,4.764642050470141,0.0,4.801228081086888,0.0,4.763924827389961,0.0
scattering,4band_vis,0.6919711120500416,1.7571428571428571,1.0,0.08259654480387035,True,0,0.0,0.0,False,0,0.059688074447482066,0.9174034551961296,6.00778140081718,0.0,5.25419150430898,0.0,4.9666479520465145,0.0,4.823621980360277,0.0,4.859865239439381,0.0,4.82190617007397,0.0
scattering,4band_vis,0.6919711120500416,1.9642857142857142,1.0,0.08224979480876489,True,0,0.0,0.0,False,0,0.05567538401453315,0.9177502051912351,6.078951505998335,0.0,5.320108919159448,0.0,5.029621159426061,0.0,4.884682406756797,0.0,4.921338173029405,0.0,4.883994921641264,0.0
scattering,4band_vis,0.6919711120500416,2.1714285714285713,1.0,0.08099924757520956,True,0,0.0,0.0,False,0,0.05157219771446724,0.9190007524247904,6.137429676912624,0.0,5.384099861702289,0.0,5.092076820081586,0.0,4.946981806261343,0.0,4.985299192372958,0.0,4.946443278939823,0.0
scattering,4band_vis,0.6919711120500416,2.3785714285714286,1.0,0.07858510885654509,True,0,0.0,0.0,False,0,0.04742413736507944,0.9214148911434549,6.179792228804231,0.0,5.434645362708416,0.0,5.151107843375753,0.0,5.011174959972387,0.0,5.049594428881086,0.0,5.011703405761575,0.0
