scan,band_subset,effective_mu_s_500,power_b,calibration_k,hb_cov,hb_present,bili_mono,bili_range,bili_log2_slope,bili_positive_a1,bili_positive_count,mean_rmse,composite,A1_hb_uM,A1_bili_uM,A2_hb_uM,A2_bili_uM,A3_hb_uM,A3_bili_uM,A4_hb_uM,A4_bili_uM,A5_hb_uM,A5_bili_uM,A6_hb_uM,A6_bili_uM
scattering,4band_vis,10.95445115010332,1.0,1.0,0.08198556493118105,True,0,0.0,0.0,False,0,0.07334503426031071,0.918014435068819,90.9498914805858,0.0,79.61974575539662,0.0,75.24797761698896,0.0,73.12529648534975,0.0,73.69661460764674,0.0,73.13331136332965,0.0
scattering,4band_vis,10.95445115010332,1.5,1.0,0.08240079363251111,True,0,0.0,0.0,False,0,0.06450991840234106,0.9175992063674889,93.63621859186125,0.0,81.91559620400761,0.0,77.43118719553887,0.0,75.20845508404823,0.0,75.79126791703212,0.0,75.19722263964529,0.0
scattering,4band_vis,10.95445115010332,2.0,1.0,0.08201720216846627,True,0,0.0,0.0,False,0,0.0549733333978397,0.9179827978315337,96.39226303804759,0.0,84.39532292775667,0.0,79.7938731185577,0.0,77.50429150044295,0.0,78.080512695116,0.0,77.48825129970537,0.0
scattering,4band_vis,51.274440767548064,0.5,1.0,0.0814758473497326,True,0,0.0,0.0,False,0,0.08149128408897521,0.9185241526502674,414.30323876490075,0.0,362.8463318509492,0.0,343.0567393099763,0.0,333.5508142231244,0.0,336.1416241361284,0.0,333.57213268934004,0.0
scattering,4band_vis,51.274440767548064,1.0,1.0,0.08198556576167024,True,0,0.0,0.0,False,0,0.07334503426031071,0.9180144342383297,425.7086694381979,0.0,372.6757170872787,0.0,352.21280540045063,0.0,342.2771832080416,0.0,344.95134888003577,0.0,342.31469840443145,0.0
scattering,4band_vis,51.274440767548064,1.5,1.0,0.08240079444385222,True,0,0.0,0.0,False,0,0.06450991840234105,0.9175992055561478,438.2825463455822,0.0,383.4218919732148,0.0,362.4317427697998,0.0,352.0278124924095,0.0,354.7557813950886,0.0,351.9752368501139,0.0
scattering,4band_vis,51.274440767548064,2.0,1.0,0.08201720295235163,True,0,0.0,0.0,False,0,0.0549733333978397,0.9179827970476484,451.1827488087037,0.0,395.0287355543627,0.0,373.4907541024675,0.0,362.7739216978258,0.0,365.4710371544035,0.0,362.69884241623066,0.0
scattering,4band_vis,239.99999999999994,0.5,1.0,0.08147584753076376,True,0,0.0,0.0,False,0,0.08149128408897521,0.9185241524692362,1939.2269484586525,0.0,1698.3728801454479,0.0,1605.7438404380175,0.0,1561.2495078486631,0.0,1573.3762979182002,0.0,1561.3492930791824,0.0
scattering,4band_vis,239.99999999999994,1.0,1.0,0.08198556593909884,True,0,0.0,0.0,False,0,0.07334503426031071,0.9180144340609011,1992.6122866625512,0.0,1744.3812309222774,0.0,1648.6005898987476,0.0,1602.0949763711724,0.0,1614.6119292949145,0.0,1602.2705735497816,0.0
scattering,4band_vis,239.99999999999994,1.5,1.0,0.08240079461718998,True,0,0.0,0.0,False,0,0.06450991840234105,0.91759920538281,2051.466764889882,0.0,1794.6807940967813,0.0,1696.4323152560733,0.0,1647.7346945858928,0.0,1660.5034840030437,0.0,1647.4886040588767,0.0
scattering,4band_vis,239.99999999999994,2.0,1.0,0.08201720311982369,True,0,0.0,0.0,False,0,0.05497333339783971,0.9179827968801764,2111.848673396404,0.0,1849.0088846186102,0.0,1748.1961703095656,0.0,1698.0339503299401,0.0,1710.6583241873404,0.0,1697.6825271391049,0.0
calibration,4band_vis,5.999999999999998,1.0,0.01,0.08198556596802195,True,0,0.0,0.0,False,0,0.07334503426031072,0.918014434031978,4981.530716656375,0.0,4360.95307730569,0.0,4121.501474746868,0.0,4005.2374409279278,0.0,4036.5298232372843,0.0,4005.6764338744515,0.0
calibration,4band_vis,5.999999999999998,1.0,0.02682695795279726,0.08198556593557607,True,0,0.0,0.0,False,0,0.07334503426031071,0.918014434064424,1856.912261696429,0.0,1625.586130555281,0.0,1536.3283015535187,0.0,1492.9897933173227,0.0,1504.6543220963274,0.0,1493.1534320523954,0.0
calibration,4band_vis,5.999999999999998,1.0,0.07196856730011521,0.08198556584853364,True,0,0.0,0.0,False,0,0.07334503426031073,0.9180144341514663,692.181448587542,0.0,605.9524652088927,0.0,572.6807729213014,0.0,556.5259378063953,0.0,560.8740002291004,0.0,556.5869356785208,0.0
calibration,4band_vis,5.999999999999998,1.0,0.19306977288832497,0.08198556561502537,True,0,0.0,0.0,False,0,0.07334503426031071,0.9180144343849747,258.0171221073422,0.0,225.87446041220267,0.0,213.47212528865506,0.0,207.4502590959503,0.0,209.07104011419156,0.0,207.47299662445909,0.0
calibration,4band_vis,5.999999999999998,1.0,0.517947467923121,0.08198556498859363,True,0,0.0,0.0,False,0,0.07334503426031072,0.9180144350114063,96.17830041010617,0.0,84.19682202120524,0.0,79.57373536882746,0.0,77.32902830837716,0.0,77.93318962293733,0.0,77.33750393522566,0.0
